samp_date,cnt_date,sample,group,type,sa,la,wi,counts,tot_vol_um3,tot_biomass_pgC,pres_fact,vol_set_ml,n_bugs,time_d,bio_per_vol_pgc_ml,bio_per_vol_ugl
8/1/19,11/3/21,YBP1 FC-3,diatom,pennate,2,20,2,22,1382.26,68.39831818,0.918,27,24,1,2.759554514,0.002759555
8/1/19,11/3/21,YBP1 FC-3,diatom,pennate,4,10,4,3,376.98,21.77320156,0.918,27,24,1,0.878447574,0.000878448
8/1/19,11/3/21,YBP1 FC-3,diatom,pennate,8,40,8,3,6031.68,250.4678557,0.918,27,24,1,10.10521487,0.010105215
8/1/19,11/3/21,YBP1 FC-3,diatom cylindrotheca,pennate,8,72,,12,28952.064,997.5289943,0.918,27,24,1,40.24566264,0.040245663
8/1/19,11/3/21,YBP1 FC-3,flagellate,cryptomonas,3.67,5.5,,903,35024.21272,3995.909667,0.918,27,24,1,161.2163991,0.161216399
8/1/19,11/3/21,YBP1 FC-3,flagellate,cryptomonas,6.33,9.5,,44,8769.392638,1088.684717,0.918,27,24,1,43.92337274,0.043923373
8/1/19,11/3/21,YBP1 FC-3,flagellate,cryptomonas,8,16,,8,4289.194667,556.2302288,0.918,27,24,1,22.44130674,0.022441307
8/1/19,11/3/21,YBP1 FC-3,flagellate,cryptomonas,9,14,,10,5937.435,754.8542219,0.918,27,24,1,30.4548625,0.030454862
8/1/19,11/3/21,YBP1 FC-3,flagellate,in a cone,4,4,,33,1105.808,155.7646901,0.918,27,24,1,6.284381912,0.006284382
8/1/19,11/3/21,YBP1 FC-3,flagellate,other,3.67,5.5,,334,12954.69219,1570.445237,0.918,27,24,1,63.36017254,0.063360173
8/1/19,11/3/21,YBP1 FC-3,flagellate,other,6.33,9.5,,1,199.3043781,31.16736327,0.918,27,24,1,1.257458375,0.001257458
8/1/19,11/3/21,YBP1 FC-3,tintinnid,agglutinated,24,64,,14,270219.264,27216.69354,0.918,27,24,1,1098.067197,1.098067197
8/1/19,11/3/21,YBP1 FC-3,unidentified,flagchloro,4,20,,22,5529.04,705.9953643,0.918,27,24,1,28.48363448,0.028483634
8/1/19,11/3/21,YBP1 FC-3,unidentified,round,5.5,5.5,,270,23520.01781,2749.373238,0.918,27,24,1,110.9244428,0.110924443
8/1/19,11/3/21,YBP1 FC-3,unidentified,round,9.5,9.5,,25,11222.68151,1372.443562,0.918,27,24,1,55.37172446,0.055371724
8/1/19,11/3/21,YBP1 FC-3,unidentified,round,24.5,24.5,,4,30799.52779,3541.576455,0.918,27,24,1,142.8861638,0.142886164
8/1/19,10/28/21,YBP1 T24-1,chlorophyte,scenedesmus,6,6,,5,565.47,82.97864459,0.919,26,24,1,3.472781643,0.003472782
8/1/19,10/28/21,YBP1 T24-1,ciliate,round,5.5,5.5,,13,1132.445302,232.745233,0.919,26,24,1,9.740739643,0.00974074
8/1/19,10/28/21,YBP1 T24-1,ciliate,round,9.5,9.5,,32,14365.03233,2834.768108,0.919,26,24,1,118.6393282,0.118639328
8/1/19,10/28/21,YBP1 T24-1,ciliate,round,14,14,,24,34481.104,6709.771025,0.919,26,24,1,280.8140548,0.280814055
8/1/19,10/28/21,YBP1 T24-1,ciliate,round,24,24,,49,354662.784,66488.48005,0.919,26,24,1,2782.643344,2.782643344
8/1/19,10/28/21,YBP1 T24-1,cyanobacteria,,4,50,,1,628.3,113.7223,0.919,26,24,1,4.759450071,0.00475945
8/1/19,10/28/21,YBP1 T24-1,diatom,centric,5.5,5.5,,16,2090.66825,98.48204446,0.919,26,24,1,4.121622351,0.004121622
8/1/19,10/28/21,YBP1 T24-1,diatom,centric,9.5,9.5,,5,3366.804453,149.8527873,0.919,26,24,1,6.271565553,0.006271566
8/1/19,10/28/21,YBP1 T24-1,diatom,centric,14,14,,4,8620.276,343.0678442,0.919,26,24,1,14.3579076,0.014357908
8/1/19,10/28/21,YBP1 T24-1,diatom,centric,24.5,24.5,,3,34649.46877,1168.580269,0.919,26,24,1,48.9068498,0.04890685
8/1/19,10/28/21,YBP1 T24-1,diatom,pennate,2,20,2,22,1382.26,68.39831818,0.919,26,24,1,2.862572955,0.002862573
8/1/19,10/28/21,YBP1 T24-1,diatom,pennate,4,26,4,6,1960.296,93.05104155,0.919,26,24,1,3.894326674,0.003894327
8/1/19,10/28/21,YBP1 T24-1,diatom,pennate,6,56,6,6,9499.896,373.7284583,0.919,26,24,1,15.64110063,0.015641101
8/1/19,10/28/21,YBP1 T24-1,diatom,pennate,6,120,,2,6785.64,277.8544585,0.919,26,24,1,11.62862888,0.011628629
8/1/19,10/28/21,YBP1 T24-1,flagellate,cryptomonas,3.67,5.5,,564,21875.58801,2568.478549,0.919,26,24,1,107.4947078,0.107494708
8/1/19,10/28/21,YBP1 T24-1,flagellate,cryptomonas,6.33,9.5,,10,1993.043781,270.8320537,0.919,26,24,1,11.33473063,0.011334731
8/1/19,10/28/21,YBP1 T24-1,flagellate,in a cone,6,6,,21,2374.974,319.2988985,0.919,26,24,1,13.36314131,0.013363141
8/1/19,10/28/21,YBP1 T24-1,flagellate,other,3.67,5.5,,303,11752.31058,1433.175886,0.919,26,24,1,59.98057615,0.059980576
8/1/19,10/28/21,YBP1 T24-1,tintinnid,agglutinated,32,48,,2,51470.336,5735.955552,0.919,26,24,1,240.0584059,0.240058406
8/1/19,10/28/21,YBP1 T24-1,unidentified,round,5.5,5.5,,183,15941.34541,1908.203551,0.919,26,24,1,79.86120161,0.079861202
8/1/19,10/28/21,YBP1 T24-1,unidentified,round,9.5,9.5,,18,8080.330688,1008.160572,0.919,26,24,1,42.1930431,0.042193043
8/1/19,10/28/21,YBP1 T24-1,unidentified,round,24.5,24.5,,6,46199.29169,5182.583571,0.919,26,24,1,216.8989525,0.216898952
8/1/19,11/2/21,YBP1 T24-2,chlorophyte,scenedesmus,4,4,,6,201.056,31.42450532,0.911,25,24,1,1.379780695,0.001379781
8/1/19,11/2/21,YBP1 T24-2,ciliate,cone,24,24,,71,256949.568,48419.26154,0.911,25,24,1,2125.982944,2.125982944
8/1/19,11/2/21,YBP1 T24-2,ciliate,round,5.5,5.5,,4,348.4447083,72.97726238,0.911,25,24,1,3.204270577,0.003204271
8/1/19,11/2/21,YBP1 T24-2,ciliate,round,9.5,9.5,,43,19303.0122,3791.254334,0.911,25,24,1,166.4656129,0.166465613
8/1/19,11/2/21,YBP1 T24-2,ciliate,round,14,14,,10,14367.12667,2835.174786,0.911,25,24,1,124.4862694,0.124486269
8/1/19,11/2/21,YBP1 T24-2,ciliate,round,40,40,,2,67018.66667,12903.4097,0.911,25,24,1,566.5602501,0.56656025
8/1/19,11/2/21,YBP1 T24-2,cyanobacteria,aphanizomenon,4,80,,5,5026.4,909.7784,0.911,25,24,1,39.94636224,0.039946362
8/1/19,11/2/21,YBP1 T24-2,cyanobacteria,dolichospermum,4,48,,3,1809.504,327.520224,0.911,25,24,1,14.38069041,0.01438069
8/1/19,11/2/21,YBP1 T24-2,diatom,centric,5.5,5.5,,15,1960.001484,93.03872504,0.911,25,24,1,4.085125139,0.004085125
8/1/19,11/2/21,YBP1 T24-2,diatom,centric,9.5,9.5,,2,1346.721781,66.84665464,0.911,25,24,1,2.935089117,0.002935089
8/1/19,11/2/21,YBP1 T24-2,diatom,other,16,32,16,1,6433.792,265.1217167,0.911,25,24,1,11.64090962,0.01164091
8/1/19,11/2/21,YBP1 T24-2,diatom,pennate,2,20,2,51,3204.33,143.4631514,0.911,25,24,1,6.299150444,0.00629915
8/1/19,11/2/21,YBP1 T24-2,diatom,pennate,8,40,8,2,4021.12,175.2328799,0.911,25,24,1,7.694089127,0.007694089
8/1/19,11/2/21,YBP1 T24-2,flagellate,cryptomonas,3.67,5.5,,709,27499.63103,3184.063198,0.911,25,24,1,139.8051898,0.13980519
8/1/19,11/2/21,YBP1 T24-2,flagellate,cryptomonas,6.33,9.5,,5,996.5218907,141.2644546,0.911,25,24,1,6.20261052,0.006202611
8/1/19,11/2/21,YBP1 T24-2,flagellate,in a cone,4,4,,38,1273.354667,177.8284418,0.911,25,24,1,7.808054523,0.007808055
8/1/19,11/2/21,YBP1 T24-2,flagellate,other,3.67,5.5,,303,11752.31058,1433.175886,0.911,25,24,1,62.92759106,0.062927591
8/1/19,11/2/21,YBP1 T24-2,flagellate,other,6.33,9.5,,6,1195.826269,167.6424839,0.911,25,24,1,7.360811589,0.007360812
8/1/19,11/2/21,YBP1 T24-2,tintinnid,agglutinated,24,48,,3,43428.096,4890.131324,0.911,25,24,1,214.714877,0.214714877
8/1/19,11/2/21,YBP1 T24-2,unidentified,round,5.5,5.5,,274,23868.46252,2787.602883,0.911,25,24,1,122.3974921,0.122397492
8/1/19,11/2/21,YBP1 T24-2,unidentified,round,9.5,9.5,,11,4937.979865,634.88718,0.911,25,24,1,27.87649528,0.027876495
8/1/19,11/2/21,YBP1 T24-2,unidentified,round,24.5,24.5,,32,246396.2223,24957.32988,0.911,25,24,1,1095.82129,1.09582129
8/1/19,11/4/21,YBP1 T24-3,chlorophyte,scenedesmus,4,4,,10,335.0933333,50.76734199,0.918,25,24,1,2.212084618,0.002212085
8/1/19,11/4/21,YBP1 T24-3,ciliate,cone,24,24,,34,123046.272,23461.46898,0.918,25,24,1,1022.28623,1.02228623
8/1/19,11/4/21,YBP1 T24-3,ciliate,round,5.5,5.5,,7,609.7782396,126.5718149,0.918,25,24,1,5.51511176,0.005515112
8/1/19,11/4/21,YBP1 T24-3,ciliate,round,9.5,9.5,,31,13916.12507,2747.576962,0.918,25,24,1,119.7201291,0.119720129
8/1/19,11/4/21,YBP1 T24-3,ciliate,round,14,14,,22,31607.67867,6159.19219,0.918,25,24,1,268.3743874,0.268374387
8/1/19,11/4/21,YBP1 T24-3,ciliate,round,40,40,,4,134037.3333,25522.19382,0.918,25,24,1,1112.078162,1.112078162
8/1/19,11/4/21,YBP1 T24-3,cyanobacteria,aphanizomenon,4,128,,1,1608.448,291.129088,0.918,25,24,1,12.68536331,0.012685363
8/1/19,11/4/21,YBP1 T24-3,diatom,centric,5.5,5.5,,21,2744.002078,125.1418439,0.918,25,24,1,5.452803656,0.005452804
8/1/19,11/4/21,YBP1 T24-3,diatom,centric,9.5,9.5,,1,673.3608906,36.29712705,0.918,25,24,1,1.581574163,0.001581574
8/1/19,11/4/21,YBP1 T24-3,diatom,centric,14,14,,1,2155.069,101.1498309,0.918,25,24,1,4.40740004,0.0044074
8/1/19,11/4/21,YBP1 T24-3,diatom,pennate,2,20,2,23,1445.09,71.13007472,0.918,25,24,1,3.099349661,0.00309935
8/1/19,11/4/21,YBP1 T24-3,diatom cylindrotheca,pennate,8,72,,6,14476.032,541.6491945,0.918,25,24,1,23.60127209,0.023601272
8/1/19,11/4/21,YBP1 T24-3,flagellate,cryptomonas,3.67,5.5,,815,31611.00041,3629.12443,0.918,25,24,1,158.1317834,0.158131783
8/1/19,11/4/21,YBP1 T24-3,flagellate,cryptomonas,6.33,9.5,,25,4982.609453,640.2738004,0.918,25,24,1,27.89864054,0.027898641
8/1/19,11/4/21,YBP1 T24-3,flagellate,in a cone,4,4,,37,1239.845333,173.4306472,0.918,25,24,1,7.556890943,0.007556891
8/1/19,11/4/21,YBP1 T24-3,flagellate,other,3.67,5.5,,362,14040.71429,1693.761325,0.918,25,24,1,73.80223638,0.073802236
8/1/19,11/4/21,YBP1 T24-3,tintinnid,agglutinated,24,40,,4,48253.44,5398.670302,0.918,25,24,1,235.2361787,0.235236179
8/1/19,11/4/21,YBP1 T24-3,unidentified,round,5.5,5.5,,271,23607.12899,2758.933869,0.918,25,24,1,120.2149834,0.120214983
8/1/19,11/4/21,YBP1 T24-3,unidentified,round,9.5,9.5,,14,6284.701646,796.2382779,0.918,25,24,1,34.69447834,0.034694478
8/1/19,11/4/21,YBP1 T24-3,unidentified,round,24.5,24.5,,2,15399.7639,1847.26608,0.918,25,24,1,80.49089675,0.080490897
8/14/19,10/1/21,WLD2 IC-1,chlorophyte,colonial,6,12,,2,226.188,35.09947887,0.917,26,24,1,1.472170073,0.00147217
8/14/19,10/1/21,WLD2 IC-1,chlorophyte,colonial,16,16,,1,2144.597333,290.126515,0.917,26,24,1,12.1687155,0.012168716
8/14/19,10/1/21,WLD2 IC-1,chlorophyte,other,16,16,,1,2144.597333,290.126515,0.917,26,24,1,12.1687155,0.012168716
8/14/19,10/1/21,WLD2 IC-1,ciliate,cone,24,24,,27,97713.216,18700.01222,0.917,26,24,1,784.3306863,0.784330686
8/14/19,10/1/21,WLD2 IC-1,ciliate,oblong,8,40,,1,1340.373333,274.7375383,0.917,26,24,1,11.52325888,0.011523259
8/14/19,10/1/21,WLD2 IC-1,ciliate,round,5.5,5.5,,2,174.2223542,36.89555536,0.917,26,24,1,1.547502532,0.001547503
8/14/19,10/1/21,WLD2 IC-1,ciliate,round,9.5,9.5,,24,10773.77425,2135.884781,0.917,26,24,1,89.58496692,0.089584967
8/14/19,10/1/21,WLD2 IC-1,ciliate,round,14,14,,7,10056.98867,1995.98057,0.917,26,24,1,83.71699397,0.083716994
8/14/19,10/1/21,WLD2 IC-1,ciliate,round,24,24,,2,14476.032,2856.32077,0.917,26,24,1,119.8020623,0.119802062
8/14/19,10/1/21,WLD2 IC-1,ciliate,round,36,36,,1,24428.304,4779.856505,0.917,26,24,1,200.4805178,0.200480518
8/14/19,10/1/21,WLD2 IC-1,cyanobacteria,aphanizomenon,8,80,,28,112591.36,20379.03616,0.917,26,24,1,854.7536348,0.854753635
8/14/19,10/1/21,WLD2 IC-1,cyanobacteria,other,4,96,,11,13269.696,2401.814976,0.917,26,24,1,100.7388212,0.100738821
8/14/19,10/1/21,WLD2 IC-1,cyanobacteria,other,8,72,,1,3619.008,655.040448,0.917,26,24,1,27.47422397,0.027474224
8/14/19,10/1/21,WLD2 IC-1,diatom,centric,5.5,5.5,,19,2482.668547,114.5801202,0.917,26,24,1,4.805809925,0.00480581
8/14/19,10/1/21,WLD2 IC-1,diatom,centric,9.5,9.5,,8,5386.887125,226.7224522,0.917,26,24,1,9.509372207,0.009509372
8/14/19,10/1/21,WLD2 IC-1,diatom,pennate,2,20,2,60,3769.8,165.5473728,0.917,26,24,1,6.943518697,0.006943519
8/14/19,10/1/21,WLD2 IC-1,diatom,pennate,6,40,,7,7916.58,318.2713099,0.917,26,24,1,13.34918673,0.013349187
8/14/19,10/1/21,WLD2 IC-1,diatom,pennate,6,48,,41,55642.248,1773.729438,0.917,26,24,1,74.39516139,0.074395161
8/14/19,10/1/21,WLD2 IC-1,diatom,pennate,6,120,,3,10178.46,397.1492705,0.917,26,24,1,16.65754847,0.016657548
8/14/19,10/1/21,WLD2 IC-1,diatom,pennate,8,32,8,1,1608.448,78.16826108,0.917,26,24,1,3.278594962,0.003278595
8/14/19,10/1/21,WLD2 IC-1,diatom,pennate,8,56,,2,3753.045333,164.8989911,0.917,26,24,1,6.916323763,0.006916324
8/14/19,10/1/21,WLD2 IC-1,flagellate,cryptomonas,3.67,5.5,,134,5197.391478,666.1565001,0.917,26,24,1,27.94046222,0.027940462
8/14/19,10/1/21,WLD2 IC-1,flagellate,cryptomonas,6.33,9.5,,255,50822.61643,5668.149447,0.917,26,24,1,237.7380021,0.237738002
8/14/19,10/1/21,WLD2 IC-1,flagellate,cryptomonas,9,14,,21,12468.6135,1515.050141,0.917,26,24,1,63.54542996,0.06354543
8/14/19,10/1/21,WLD2 IC-1,flagellate,other,3.67,5.5,,104,4033.796371,525.072375,0.917,26,24,1,22.02300038,0.022023
8/14/19,10/1/21,WLD2 IC-1,flagellate,other,6.33,9.5,,4,797.2175126,114.5603666,0.917,26,24,1,4.804981404,0.004804981
8/14/19,10/1/21,WLD2 IC-1,unidentified,rotifer,48,120,,2,289520.64,29038.27608,0.917,26,24,1,1217.946317,1.217946317
8/14/19,10/1/21,WLD2 IC-1,unidentified,round,5.5,5.5,,100,8711.117708,1081.89005,0.917,26,24,1,45.37748719,0.045377487
8/14/19,10/1/21,WLD2 IC-1,unidentified,round,9.5,9.5,,17,7631.423427,955.4772776,0.917,26,24,1,40.07538284,0.040075383
8/14/19,10/1/21,WLD2 IC-1,unidentified,round,24.5,24.5,,15,115498.2292,12252.14089,0.917,26,24,1,513.8889727,0.513888973
8/14/19,10/1/21,WLD2 IC-1,unidentified,round,48,48,,4,231616.512,23548.9923,0.917,26,24,1,987.7104397,0.98771044
8/14/19,10/1/21,WLD2 IC-1,unidentified,,16,32,,1,4289.194667,556.2302288,0.917,26,24,1,23.3298477,0.023329848
8/14/19,10/1/21,WLD2 IC-1,unidentified,,20,40,,18,150792,15738.05201,0.917,26,24,1,660.097811,0.660097811
8/14/19,10/5/21,WLD2 IC-2,chlorophyte,scenedesmus,4,6,,4,201.056,31.42450532,0.907,25,24,1,1.385865725,0.001385866
8/14/19,10/5/21,WLD2 IC-2,ciliate,cone,24,24,,26,94094.208,18018.29616,0.907,25,24,1,794.632686,0.794632686
8/14/19,10/5/21,WLD2 IC-2,ciliate,oblong,8,40,,2,2680.746667,543.41487,0.907,25,24,1,23.96537464,0.023965375
8/14/19,10/5/21,WLD2 IC-2,ciliate,oblong,12,56,,1,4222.176,849.6803749,0.907,25,24,1,37.47212238,0.037472122
8/14/19,10/5/21,WLD2 IC-2,ciliate,round,5.5,5.5,,4,348.4447083,72.97726238,0.907,25,24,1,3.218401869,0.003218402
8/14/19,10/5/21,WLD2 IC-2,ciliate,round,9.5,9.5,,11,4937.979865,991.243521,0.907,25,24,1,43.71526002,0.04371526
8/14/19,10/5/21,WLD2 IC-2,ciliate,round,14,14,,15,21550.69,4225.261932,0.907,25,24,1,186.3401073,0.186340107
8/14/19,10/5/21,WLD2 IC-2,ciliate,round,24,24,,11,79618.176,15287.05628,0.907,25,24,1,674.1810927,0.674181093
8/14/19,10/5/21,WLD2 IC-2,ciliate,round,40,40,,1,33509.33333,6523.654783,0.907,25,24,1,287.7025262,0.287702526
8/14/19,10/5/21,WLD2 IC-2,cyanobacteria,aphanizomenon,8,80,,50,201056,36391.136,0.907,25,24,1,1604.901257,1.604901257
8/14/19,10/5/21,WLD2 IC-2,cyanobacteria,dolichospermum,4,80,,9,9047.52,1637.60112,0.907,25,24,1,72.22055656,0.072220557
8/14/19,10/5/21,WLD2 IC-2,cyanobacteria,other,4,80,,42,42221.76,7642.13856,0.907,25,24,1,337.0292639,0.337029264
8/14/19,10/5/21,WLD2 IC-2,diatom,centric,5.5,5.5,,14,1829.334719,87.55201597,0.907,25,24,1,3.861169392,0.003861169
8/14/19,10/5/21,WLD2 IC-2,diatom,centric,9.5,9.5,,9,6060.248016,251.5126902,0.907,25,24,1,11.09207013,0.01109207
8/14/19,10/5/21,WLD2 IC-2,diatom,centric,14,14,,3,6465.207,266.2618753,0.907,25,24,1,11.74253034,0.01174253
8/14/19,10/5/21,WLD2 IC-2,diatom,centric,24.5,24.5,,8,92398.58338,2772.917843,0.907,25,24,1,122.2896513,0.122289651
8/14/19,10/5/21,WLD2 IC-2,diatom,chain,4,32,,1,402.112,23.0470635,0.907,25,24,1,1.016408534,0.001016409
8/14/19,10/5/21,WLD2 IC-2,diatom,chain,16,240,,1,48253.44,1564.495348,0.907,25,24,1,68.99648725,0.068996487
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,2,20,2,33,2073.39,97.76464382,0.907,25,24,1,4.311560918,0.004311561
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,4,40,4,15,7539.6,304.8805499,0.907,25,24,1,13.44566924,0.013445669
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,6,64,6,10,18095.04,659.3193519,0.907,25,24,1,29.07692842,0.029076928
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,8,24,,5,4021.12,175.2328799,0.907,25,24,1,7.728021163,0.007728021
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,8,48,,62,149585.664,4239.004997,0.907,25,24,1,186.9461961,0.186946196
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,12,56,12,4,25333.056,886.8182511,0.907,25,24,1,39.10995595,0.039109956
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,20,56,20,3,52777.2,1693.016117,0.907,25,24,1,74.66443734,0.074664437
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate,104,200,104,2,4326400,82151.11418,0.907,25,24,1,3622.981882,3.622981882
8/14/19,10/5/21,WLD2 IC-2,diatom,pennate pleurosigma,8,44,8,5,7040,287.0102285,0.907,25,24,1,12.65756245,0.012657562
8/14/19,10/5/21,WLD2 IC-2,flagellate,cryptomonas,3.67,5.5,,187,7253.076168,910.9281704,0.907,25,24,1,40.17323795,0.040173238
8/14/19,10/5/21,WLD2 IC-2,flagellate,cryptomonas,6.33,9.5,,276,55008.00837,6105.393936,0.907,25,24,1,269.2566234,0.269256623
8/14/19,10/5/21,WLD2 IC-2,flagellate,cryptomonas,8,24,,20,16084.48,1924.287451,0.907,25,24,1,84.86383466,0.084863835
8/14/19,10/5/21,WLD2 IC-2,flagellate,cryptomonas,9,14,,20,11874.87,1447.205667,0.907,25,24,1,63.82384417,0.063823844
8/14/19,10/5/21,WLD2 IC-2,flagellate,euglenid,8,32,,2,2144.597333,290.126515,0.907,25,24,1,12.79499515,0.012794995
8/14/19,10/5/21,WLD2 IC-2,flagellate,other,3.67,5.5,,95,3684.717839,482.28897,0.907,25,24,1,21.26963484,0.021269635
8/14/19,10/5/21,WLD2 IC-2,flagellate,other,6.33,9.5,,18,3587.478806,470.3281201,0.907,25,24,1,20.74214422,0.020742144
8/14/19,10/5/21,WLD2 IC-2,flagellate,other,9,14,,11,6531.1785,825.5261213,0.907,25,24,1,36.40688517,0.036406885
8/14/19,10/5/21,WLD2 IC-2,tintinnid,hyaline,12,32,,1,2412.672,324.0556813,0.907,25,24,1,14.29132002,0.01429132
8/14/19,10/5/21,WLD2 IC-2,tintinnid,hyaline,16,20,,2,5361.493333,685.887818,0.907,25,24,1,30.24863586,0.030248636
8/14/19,10/5/21,WLD2 IC-2,unidentified,round,5.5,5.5,,159,13850.67716,1672.22621,0.907,25,24,1,73.74757267,0.073747573
8/14/19,10/5/21,WLD2 IC-2,unidentified,round,9.5,9.5,,20,8978.145208,1113.002122,0.907,25,24,1,49.08498883,0.049084989
8/14/19,10/5/21,WLD2 IC-2,unidentified,round,24.5,24.5,,28,215596.6945,22016.26689,0.907,25,24,1,970.9489257,0.970948926
8/14/19,10/5/21,WLD2 IC-2,unidentified,,8,168,,1,8444.352,1050.750326,0.907,25,24,1,46.33959543,0.046339595
8/14/19,10/5/21,WLD2 IC-2,unidentified,,12,32,,31,74792.832,8147.197989,0.907,25,24,1,359.3031086,0.359303109
8/14/19,10/5/21,WLD2 IC-2,unidentified,,16,40,,7,37530.45333,4263.832632,0.907,25,24,1,188.0411304,0.18804113
8/14/19,10/6/21,WLD2 IC-3,chlorophyte,colonial,6,6,,2,339.282,51.36299748,0.915,25,24,1,2.245376939,0.002245377
8/14/19,10/6/21,WLD2 IC-3,chlorophyte,scenedesmus,4,6,,7,351.848,53.14729649,0.915,25,24,1,2.323379081,0.002323379
8/14/19,10/6/21,WLD2 IC-3,ciliate,cone,24,24,,10,36190.08,7036.876782,0.915,25,24,1,307.6230287,0.307623029
8/14/19,10/6/21,WLD2 IC-3,ciliate,round,5.5,5.5,,2,174.2223542,36.89555536,0.915,25,24,1,1.612920453,0.00161292
8/14/19,10/6/21,WLD2 IC-3,ciliate,round,9.5,9.5,,19,8529.237948,1697.240955,0.915,25,24,1,74.19632589,0.074196326
8/14/19,10/6/21,WLD2 IC-3,ciliate,round,14,14,,13,18677.26467,3670.287602,0.915,25,24,1,160.4497312,0.160449731
8/14/19,10/6/21,WLD2 IC-3,ciliate,round,24,24,,2,14476.032,2856.32077,0.915,25,24,1,124.8664818,0.124866482
8/14/19,10/6/21,WLD2 IC-3,ciliate,round,40,40,,2,67018.66667,12903.4097,0.915,25,24,1,564.083484,0.564083484
8/14/19,10/6/21,WLD2 IC-3,cyanobacteria,aphanizomenon,8,80,,28,112591.36,20379.03616,0.915,25,24,1,890.8868267,0.890886827
8/14/19,10/6/21,WLD2 IC-3,cyanobacteria,other,1.6,80,,1,160.8448,29.1129088,0.915,25,24,1,1.272695467,0.001272695
8/14/19,10/6/21,WLD2 IC-3,cyanobacteria,other,6,80,,14,31666.32,5731.60392,0.915,25,24,1,250.56192,0.25056192
8/14/19,10/6/21,WLD2 IC-3,diatom,centric,5.5,5.5,,17,2221.335016,103.8850016,0.915,25,24,1,4.541420836,0.004541421
8/14/19,10/6/21,WLD2 IC-3,diatom,centric,9.5,9.5,,8,5386.887125,226.7224522,0.915,25,24,1,9.911364029,0.009911364
8/14/19,10/6/21,WLD2 IC-3,diatom,centric,14,14,,7,15085.483,561.6897961,0.915,25,24,1,24.55474518,0.024554745
8/14/19,10/6/21,WLD2 IC-3,diatom,centric,24.5,24.5,,2,23099.64584,817.5647345,0.915,25,24,1,35.74053484,0.035740535
8/14/19,10/6/21,WLD2 IC-3,diatom,chain,4,64,,2,1608.448,78.16826108,0.915,25,24,1,3.417191741,0.003417192
8/14/19,10/6/21,WLD2 IC-3,diatom,pennate,2,20,2,3,188.49,11.82265092,0.915,25,24,1,0.516837199,0.000516837
8/14/19,10/6/21,WLD2 IC-3,diatom,pennate,8,56,,5,9382.613333,369.6605848,0.915,25,24,1,16.16002557,0.016160026
8/14/19,10/6/21,WLD2 IC-3,diatom,pennate,8,80,8,18,72380.16,2236.200166,0.915,25,24,1,97.75738432,0.097757384
8/14/19,10/6/21,WLD2 IC-3,diatom,pennate,12,48,12,1,5428.512,228.2651695,0.915,25,24,1,9.978805224,0.009978805
8/14/19,10/6/21,WLD2 IC-3,diatom,pennate,16,64,16,1,16384,604.0735614,0.915,25,24,1,26.40758738,0.026407587
8/14/19,10/6/21,WLD2 IC-3,flagellate,cryptomonas,3.67,5.5,,308,11946.2431,1455.371906,0.915,25,24,1,63.62281555,0.063622816
8/14/19,10/6/21,WLD2 IC-3,flagellate,cryptomonas,6.33,9.5,,284,56602.44339,6271.42141,0.915,25,24,1,274.1604988,0.274160499
8/14/19,10/6/21,WLD2 IC-3,flagellate,cryptomonas,8,24,,3,2412.672,324.0556813,0.915,25,24,1,14.16636858,0.014166369
8/14/19,10/6/21,WLD2 IC-3,flagellate,cryptomonas,9,14,,45,26718.4575,3099.057533,0.915,25,24,1,135.4779249,0.135477925
8/14/19,10/6/21,WLD2 IC-3,flagellate,other,3.67,5.5,,124,4809.526443,619.3666639,0.915,25,24,1,27.07613831,0.027076138
8/14/19,10/6/21,WLD2 IC-3,flagellate,other,6.33,9.5,,9,1793.739403,245.3204651,0.915,25,24,1,10.72439192,0.010724392
8/14/19,10/6/21,WLD2 IC-3,flagellate,other,9,14,,3,1781.2305,243.713702,0.915,25,24,1,10.65415091,0.010654151
8/14/19,10/6/21,WLD2 IC-3,unidentified,rotifer,40,64,,1,53614.93333,5960.093728,0.915,25,24,1,260.5505455,0.260550545
8/14/19,10/6/21,WLD2 IC-3,unidentified,round,5.5,5.5,,117,10192.00772,1253.74626,0.915,25,24,1,54.80857969,0.05480858
8/14/19,10/6/21,WLD2 IC-3,unidentified,round,9.5,9.5,,27,12120.49603,1475.296801,0.915,25,24,1,64.49384924,0.064493849
8/14/19,10/6/21,WLD2 IC-3,unidentified,round,24.5,24.5,,6,46199.29169,5182.583571,0.915,25,24,1,226.5610304,0.22656103
8/14/19,10/6/21,WLD2 IC-3,unidentified,,12,32,,17,41015.424,4634.588472,0.915,25,24,1,202.6049605,0.202604961
8/15/19,9/22/21,WLD2 FC-1,chlorophyte,colonial,12,12,,2,1809.504,247.3444479,0.904,24,24,1,11.40046312,0.011400463
